rooms,garages,useful_area,latitude,longitude,value,interior_quality,pred_nt_value,receita_nt,sinal_receita_nt,pred_time_on_market_source,pred_time_on_market_nt_value,time_on_market_agg,receita_tempo,sold_proba,sold
2.0,1.0,90,-23.5883391,-46.6777908,1038460,2,1001840.8,-36619.1875,-1.0,120.44754,125.007515,"(120, 135]",-292.93588880307186,0.45751685,False
3.0,1.0,232,-23.56336,-46.663162299999996,3403470,1,2883672.2,-519797.75,-1.0,152.7821,170.23111,"(165, 180]",-3053.4827104337596,0.30998275,False
3.0,3.0,165,-23.6054648,-46.635905799999996,1597040,2,1474942.1,-122097.875,-1.0,106.26113,140.25314,"(135, 150]",-870.5535727613056,0.4804811,False
3.0,2.0,130,-23.6258056,-46.6321745,914903,3,1048076.56,133173.5625,1.0,94.458626,96.67515,"(90, 105]",1377.5366807390342,0.6677615,True
4.0,2.0,121,-23.631378100000003,-46.7296135,715912,3,923262.4,207350.375,1.0,75.72533,117.47771,"(105, 120]",1765.0189168256372,0.45930687,False
1.0,1.0,33,-23.5388108,-46.6812355,377921,1,422604.75,44683.75,1.0,100.55366,95.1808,"(90, 105]",469.4617963569988,0.73311436,True
2.0,1.0,62,-23.5895755,-46.6415764,573686,2,618847.25,45161.25,1.0,99.7193,120.87986,"(120, 135]",373.60442035816163,0.33443016,False
3.0,1.0,130,-23.5772796,-46.6492126,1164610,2,1279804.5,115194.5,1.0,98.78392,103.3439,"(90, 105]",1114.6714718077424,0.5795774,True
2.0,2.0,158,-23.587699,-46.674153999999994,2641090,2,2320314.5,-320775.5,-1.0,203.7309,154.18192,"(150, 165]",-2080.5001637889623,0.1635704,False
3.0,2.0,125,-23.5860582,-46.686326799999996,1536580,3,1692993.2,156413.25,1.0,127.37316,128.40195,"(120, 135]",1218.1532572386052,0.23711985,False
3.0,1.0,100,-23.577712,-46.627798299999995,703180,3,820438.06,117258.0625,1.0,104.49625,116.56684,"(105, 120]",1005.9298284815627,0.57037145,True
3.0,2.0,65,-23.6412852,-46.633464399999994,421724,3,612275.5,190551.5,1.0,75.805374,95.90825,"(90, 105]",1986.810333655082,0.5382197,True
2.0,1.0,53,-23.5273176,-46.732800299999994,463225,3,565033.44,101808.4375,1.0,80.820404,106.44195,"(105, 120]",956.469131514263,0.2758617,False
3.0,2.0,100,-23.561794,-46.633212,546862,1,947785.9,400923.875,1.0,54.977795,114.72239,"(105, 120]",3494.730869202833,0.66898793,True
3.0,1.0,240,-23.5670742,-46.665223100000006,2921180,3,3084662.8,163482.75,1.0,167.88864,145.47873,"(135, 150]",1123.7570663767317,0.33120015,False
4.0,3.0,193,-23.606226100000004,-46.640179100000005,2089980,1,1928588.4,-161391.625,-1.0,126.09429,143.42172,"(135, 150]",-1125.2941485129827,0.39747387,False
4.0,3.0,200,-23.5723067,-46.586400899999994,1532460,2,1647784.8,115324.75,1.0,84.56113,130.29669,"(120, 135]",885.0934611091254,0.4357915,False
3.0,3.0,257,-23.5428985,-46.6641513,3029800,2,2893668.2,-136131.75,-1.0,170.77286,157.73982,"(150, 165]",-863.0144749714078,0.2711741,False
1.0,1.0,53,-23.555078100000003,-46.6558217,411400,1,621950.0,210550.0,1.0,71.92101,114.77184,"(105, 120]",1834.50918427547,0.25161496,False
3.0,3.0,370,-23.579113,-46.6761624,4102410,2,4168298.2,65888.25,1.0,169.55377,180.02292,"(180, 195]",365.99923207206115,0.030279562,False
2.0,1.0,97,-23.534203,-46.658652000000004,1050950,1,932364.7,-118585.3125,-1.0,99.76527,128.8181,"(120, 135]",-920.5640552257386,0.6587711,True
3.0,3.0,186,-23.6115156,-46.7279105,763658,3,1003603.3,239945.3125,1.0,60.394478,80.84827,"(75, 90]",2967.8473340993405,0.72998714,True
3.0,2.0,112,-23.564044100000004,-46.6422011,947861,3,1148107.1,200246.125,1.0,124.63667,105.64877,"(105, 120]",1895.3947021562442,0.4192622,False
2.0,1.0,108,-23.545455399999998,-46.6544003,1210290,2,1069175.2,-141114.75,-1.0,111.20818,101.85814,"(90, 105]",-1385.404753440818,0.63899153,True
3.0,2.0,180,-23.6027871,-46.6633027,2024750,2,2193626.2,168876.25,1.0,120.86833,141.38785,"(135, 150]",1194.418420732843,0.3148237,False
4.0,4.0,487,-23.6364718,-46.727692100000006,4868270,2,4105488.0,-762782.0,-1.0,169.92117,187.38095,"(180, 195]",-4070.755304759744,0.024238085,False
3.0,1.0,204,-23.5662315,-46.6534279,2472390,2,2438206.2,-34183.75,-1.0,141.44516,147.34515,"(135, 150]",-231.99778965520525,0.09973554,False
4.0,3.0,335,-23.5451187,-46.6599367,3062210,1,4131724.8,1069514.75,1.0,111.42461,170.16895,"(165, 180]",6285.017210607565,0.038680084,False
4.0,4.0,182,-23.493128100000003,-46.6292098,1757870,1,1225281.9,-532588.125,-1.0,95.65574,94.71687,"(90, 105]",-5622.948764894605,0.7250603,True
3.0,2.0,120,-23.627639600000002,-46.6681008,1184680,2,1046549.06,-138130.9375,-1.0,103.28898,88.16456,"(75, 90]",-1566.7399688730566,0.50213206,True
1.0,1.0,49,-23.620389499999998,-46.6974986,689764,3,572925.2,-116838.8125,-1.0,145.55988,121.66693,"(120, 135]",-960.3169192596937,0.54966545,True
4.0,5.0,460,-23.6230677,-46.738071999999995,2752280,1,3250364.8,498084.75,1.0,109.41848,152.01035,"(150, 165]",3276.650339133621,0.08253354,False
2.0,2.0,140,-23.6011079,-46.716117499999996,1718800,1,1488058.5,-230741.5,-1.0,126.31193,141.35246,"(135, 150]",-1632.3840100176226,0.41301984,False
2.0,1.0,128,-23.5993404,-46.6687962,1349250,2,1433542.0,84292.0,1.0,128.527,124.712845,"(120, 135]",675.8886793281588,0.45657536,False
3.0,1.0,98,-23.5656505,-46.6282223,709219,1,823758.4,114539.375,1.0,82.1794,116.56684,"(105, 120]",982.6068365075996,0.617932,True
3.0,2.0,132,-23.612348899999997,-46.676683700000005,1160010,2,1364215.5,204205.5,1.0,97.778114,127.288345,"(120, 135]",1604.2749197461656,0.51499844,True
4.0,3.0,240,-23.618315399999997,-46.679787700000006,2153480,2,2197846.2,44366.25,1.0,114.09294,120.93049,"(120, 135]",366.87398288557006,0.49354967,False
3.0,2.0,92,-23.5346387,-46.7185019,1000090,2,941341.1,-58748.875,-1.0,116.76925,124.93658,"(120, 135]",-470.2295875586777,0.44576636,False
4.0,2.0,138,-23.6078339,-46.6887361,1252230,1,1659434.8,407204.75,1.0,95.31247,127.37316,"(120, 135]",3196.943106326993,0.32849497,False
1.0,1.0,48,-23.6455604,-46.6665898,299856,1,429554.22,129698.21875,1.0,152.21463,196.84421,"(195, 210]",658.8876565050555,0.38781157,False
4.0,2.0,120,-23.5229364,-46.6836592,1156520,2,1121706.0,-34814.0,-1.0,107.61993,95.226494,"(90, 105]",-365.5915344332468,0.5891027,True
3.0,2.0,80,-23.5238723,-46.7303443,653932,3,712730.1,58798.125,1.0,87.41126,107.338005,"(105, 120]",547.7847754287136,0.54352653,True
1.0,2.0,50,-23.582790399999997,-46.6766171,600389,1,759111.7,158722.6875,1.0,98.33602,147.86382,"(135, 150]",1073.4383335760133,0.1705965,False
2.0,1.0,62,-23.50414,-46.661978399999995,459482,2,569810.75,110328.75,1.0,82.20731,103.585976,"(90, 105]",1065.0935062484436,0.6889019,True
4.0,3.0,126,-23.5287325,-46.699731400000005,1080110,2,1378795.0,298685.0,1.0,91.231155,175.55855,"(165, 180]",1701.3412530893088,0.4115647,False
4.0,3.0,151,-23.585134,-46.632858,1601570,1,1570628.5,-30941.5,-1.0,121.37745,130.39496,"(120, 135]",-237.2906158095592,0.41968003,False
3.0,2.0,105,-23.545605600000002,-46.6943079,933331,1,1142859.5,209528.5,1.0,90.0482,109.355774,"(105, 120]",1916.025944292663,0.41306162,False
2.0,2.0,63,-23.6425872,-46.6376523,640320,3,561858.56,-78461.4375,-1.0,103.753006,95.90825,"(90, 105]",-818.0885210477607,0.55825245,True
2.0,1.0,87,-23.612621700000002,-46.6795677,806321,1,878682.2,72361.1875,1.0,86.360756,121.502525,"(120, 135]",595.5529508848626,0.48279947,False
4.0,3.0,142,-23.5861275,-46.644901399999995,1134000,2,1748510.9,614510.875,1.0,86.95971,121.72443,"(120, 135]",5048.377666116942,0.20351379,False
3.0,1.0,110,-23.580555399999998,-46.6352057,668926,1,883232.25,214306.25,1.0,66.66037,74.789276,"(60, 75]",2865.467632651146,0.7157016,True
3.0,2.0,180,-23.5640313,-46.6841097,2245610,1,2202554.8,-43055.25,-1.0,129.16042,136.10138,"(135, 150]",-316.34690398832225,0.5102595,True
3.0,1.0,109,-23.6043235,-46.6599784,993151,2,1099000.0,105849.0,1.0,100.8594,103.30417,"(90, 105]",1024.6343524256952,0.51141274,True
4.0,3.0,270,-23.5541832,-46.5743191,1798630,3,2062481.1,263851.125,1.0,98.118805,96.065315,"(90, 105]",2746.5805355735583,0.7826161,True
2.0,1.0,98,-23.604879800000003,-46.738699100000005,1167990,3,707913.1,-460076.875,-1.0,148.5089,112.50037,"(105, 120]",-4089.558909855979,0.46249804,False
2.0,1.0,63,-23.607827800000003,-46.6926184,670977,1,735952.44,64975.4375,1.0,115.66545,142.12823,"(135, 150]",457.1606589113165,0.22335264,False
3.0,2.0,121,-23.564091199999996,-46.5926074,913157,1,860301.56,-52855.4375,-1.0,123.12897,108.85058,"(105, 120]",-485.57792086681235,0.45453072,False
3.0,3.0,141,-23.491843399999997,-46.627548299999994,1041350,1,1313162.0,271812.0,1.0,120.94628,160.66408,"(150, 165]",1691.8031945391142,0.5975752,True
3.0,2.0,72,-23.5339819,-46.717301500000005,603929,2,697404.0,93475.0,1.0,81.42321,120.46783,"(120, 135]",775.9333130630674,0.62866956,True
4.0,6.0,363,-23.6232341,-46.7195204,3180980,2,3800724.5,619744.5,1.0,154.9083,181.25568,"(180, 195]",3419.1729205678835,0.123854294,False
4.0,3.0,130,-23.532897,-46.689173700000005,1507410,3,1321701.0,-185709.0,-1.0,138.47803,175.07162,"(165, 180]",-1060.7601332253278,0.47231668,False
2.0,1.0,68,-23.611516199999997,-46.63127,713087,2,559864.0,-153223.0,-1.0,221.70259,105.520775,"(105, 120]",-1452.0647733153041,0.6717587,True
3.0,1.0,78,-23.5345231,-46.6907078,840741,1,696222.75,-144518.25,-1.0,117.29161,90.33816,"(90, 105]",-1599.7475900916518,0.6928108,True
3.0,2.0,92,-23.5585603,-46.5922844,801828,3,733681.9,-68146.125,-1.0,105.11066,90.36464,"(90, 105]",-754.1237982167586,0.57834136,True
1.0,1.0,86,-23.618834600000003,-46.6853719,1245160,3,993180.25,-251979.75,-1.0,149.45169,133.96063,"(120, 135]",-1880.9985114891442,0.45751685,False
3.0,4.0,210,-23.5652892,-46.6630318,3505160,1,3308845.8,-196314.25,-1.0,151.03983,159.89304,"(150, 165]",-1227.7848682333295,0.20848994,False
3.0,1.0,110,-23.6117178,-46.68313,1053380,3,1029008.7,-24371.3125,-1.0,101.589195,101.589195,"(90, 105]",-239.90063549251892,0.6583975,True
4.0,3.0,206,-23.6271223,-46.64406760000001,2349720,3,1969114.8,-380605.25,-1.0,160.12723,119.66556,"(105, 120]",-3180.5747351385457,0.43213615,False
3.0,2.0,115,-23.5503549,-46.5926433,853067,2,811861.7,-41205.3125,-1.0,76.94211,76.696396,"(75, 90]",-537.2522662952923,0.60857594,True
2.0,1.0,63,-23.587045,-46.632911,689574,1,619568.5,-70005.5,-1.0,143.41025,121.11605,"(120, 135]",-578.0034899066912,0.37899196,False
1.0,1.0,38,-23.618339499999998,-46.63305,391204,2,316641.75,-74562.25,-1.0,93.97811,71.242004,"(60, 75]",-1046.6051683088751,0.93645066,True
2.0,1.0,75,-23.5216846,-46.722566,758024,3,625063.44,-132960.5625,-1.0,141.09972,93.300896,"(90, 105]",-1425.072733925989,0.6453939,True
3.0,1.0,110,-23.6366409,-46.6931342,894292,1,914433.94,20141.9375,1.0,69.39581,102.51305,"(90, 105]",196.48169900249988,0.71548605,True
2.0,1.0,80,-23.585912,-46.633437,616616,2,644652.5,28036.5,1.0,102.77895,116.79397,"(105, 120]",240.05092413527484,0.5819987,True
2.0,2.0,59,-23.6056928,-46.674657700000004,870173,2,779711.44,-90461.5625,-1.0,144.80405,136.2383,"(135, 150]",-663.9951087039914,0.18707398,False
1.0,1.0,73,-23.572380300000003,-46.6549271,1398960,1,887051.4,-511908.625,-1.0,130.07875,137.13503,"(135, 150]",-3732.8802390845462,0.365771,False
3.0,2.0,95,-23.491991100000003,-46.6371854,917571,1,814785.8,-102785.1875,-1.0,104.44238,123.597946,"(120, 135]",-831.6091867831506,0.70221907,True
1.0,1.0,45,-23.5523613,-46.656624900000004,408187,1,538912.5,130725.5,1.0,71.92101,132.08357,"(120, 135]",989.7180825507273,0.54162294,True
3.0,4.0,200,-23.578909,-46.589878999999996,1416130,3,1559733.0,143603.0,1.0,87.99555,87.99555,"(75, 90]",1631.9347584433272,0.519053,True
1.0,2.0,77,-23.5823574,-46.6765956,1123080,1,1095002.5,-28077.5,-1.0,130.24525,118.54672,"(105, 120]",-236.84754355664856,0.33828226,False
4.0,3.0,230,-23.5733247,-46.6340143,2112650,1,2188020.0,75370.0,1.0,109.4668,128.67564,"(120, 135]",585.7363344249721,0.46245873,False
4.0,2.0,154,-23.594160600000002,-46.670875200000005,2059260,1,2045518.6,-13741.375,-1.0,119.03108,121.444534,"(120, 135]",-113.14939020521325,0.17752896,False
3.0,2.0,174,-23.5252333,-46.7299761,1298670,2,1705006.8,406336.75,1.0,111.30626,122.70832,"(120, 135]",3311.403399171518,0.4241832,False
2.0,1.0,85,-23.5991288,-46.6384213,745988,2,632015.9,-113972.125,-1.0,86.39525,102.95542,"(90, 105]",-1107.0045986634775,0.60213315,True
2.0,1.0,57,-23.6114134,-46.6820446,594014,1,603999.8,9985.8125,1.0,96.73773,100.6044,"(90, 105]",99.25820776222811,0.57631814,True
2.0,2.0,122,-23.5701916,-46.663296200000005,1876230,2,1711254.8,-164975.25,-1.0,126.71749,128.5463,"(120, 135]",-1283.3917133662774,0.25896123,False
3.0,4.0,313,-23.6107681,-46.6593185,3542000,3,3857803.8,315803.75,1.0,168.00076,160.7178,"(150, 165]",1964.9580956710286,0.076872416,False
1.0,1.0,63,-23.554092800000003,-46.6501995,884723,1,690617.94,-194105.0625,-1.0,139.79492,124.64171,"(120, 135]",-1557.3042525823837,0.21809296,False
4.0,3.0,353,-23.591489499999998,-46.6676003,4382630,1,4484993.5,102363.5,1.0,115.04344,180.02292,"(180, 195]",568.6137117347696,0.01498235,False
3.0,2.0,105,-23.552207100000004,-46.690025899999995,1108580,2,1115890.8,7310.75,1.0,115.08504,127.54264,"(120, 135]",57.32004575627754,0.47262928,False
2.0,1.0,85,-23.5543818,-46.683201600000004,786936,1,821347.6,34411.625,1.0,86.360756,94.77792,"(90, 105]",363.07637579237803,0.52798086,True
3.0,3.0,190,-23.6049574,-46.6596777,3027190,2,2524997.8,-502192.25,-1.0,136.55771,169.44855,"(165, 180]",-2963.68577845255,0.32468084,False
3.0,4.0,290,-23.6366667,-46.73,1944870,2,2041042.1,96172.125,1.0,84.0235,81.32206,"(75, 90]",1182.6080824314,0.29702863,False
3.0,3.0,167,-23.5525983,-46.6973418,2314490,2,2147510.2,-166979.75,-1.0,130.7911,138.42798,"(135, 150]",-1206.2572305868948,0.1783307,False
2.0,1.0,50,-23.5793999,-46.6386125,575583,3,458646.34,-116936.65625,-1.0,128.83902,72.66497,"(60, 75]",-1609.2576052752404,0.7534998,True
4.0,4.0,205,-23.571352800000003,-46.6507629,2731310,2,2874439.2,143129.25,1.0,167.51556,169.13693,"(165, 180]",846.2329781665629,0.32014638,False
4.0,2.0,180,-23.5410366,-46.661770700000005,1442220,2,1755461.9,313241.875,1.0,65.89659,122.25329,"(120, 135]",2562.236807165859,0.5823606,True
4.0,3.0,184,-23.61036,-46.7316095,922300,1,1003603.3,81303.3125,1.0,80.825386,68.569565,"(60, 75]",1185.7055344337446,0.6718554,True
4.0,2.0,149,-23.5877407,-46.6863023,2114910,1,2057454.6,-57455.375,-1.0,166.79147,154.61374,"(150, 165]",-371.6058829346301,0.18334226,False
3.0,1.0,115,-23.5409012,-46.676996200000005,914190,2,1015743.25,101553.25,1.0,77.67659,84.45309,"(75, 90]",1202.481209203541,0.6499289,True
4.0,3.0,219,-23.6215889,-46.677819,2852330,2,2173170.8,-679159.25,-1.0,154.4755,131.05731,"(120, 135]",-5182.154582411026,0.47938398,False
4.0,2.0,145,-23.5593206,-46.672535499999995,1683520,1,1619643.9,-63876.125,-1.0,104.19518,123.015564,"(120, 135]",-519.252385155548,0.40084463,False
2.0,2.0,270,-23.620568399999996,-46.6772197,3284610,3,3079319.8,-205290.25,-1.0,165.85574,152.04163,"(150, 165]",-1350.2239842636639,0.17789423,False
3.0,3.0,101,-23.5561764,-46.677592600000004,1355060,3,1091406.4,-263653.625,-1.0,189.40819,142.5473,"(135, 150]",-1849.5869149794796,0.58857906,True
4.0,2.0,197,-23.6359422,-46.6371722,1383720,2,1521695.9,137975.875,1.0,70.71742,101.79454,"(90, 105]",1355.434922645932,0.5300675,True
4.0,3.0,188,-23.5834845,-46.6290289,1448000,2,2013391.4,565391.375,1.0,129.6542,143.42172,"(135, 150]",3942.159984492439,0.35233557,False
3.0,4.0,244,-23.581132800000002,-46.6876694,4902590,2,3594226.5,-1308363.5,-1.0,157.82007,159.74869,"(150, 165]",-8190.136134924145,0.16964102,False
4.0,3.0,240,-23.6225233,-46.6746801,2663200,2,2197846.2,-465353.75,-1.0,140.22946,120.93049,"(120, 135]",-3848.1094010252355,0.36152014,False
3.0,2.0,100,-23.611236899999998,-46.6611501,1028770,1,1090767.8,61997.75,1.0,131.55724,97.116264,"(90, 105]",638.3868903860039,0.6604811,True
3.0,2.0,240,-23.5221201,-46.7257045,2085260,2,2363491.2,278231.25,1.0,129.07445,148.20563,"(135, 150]",1877.3325601957993,0.18760389,False
3.0,3.0,140,-23.550616199999997,-46.596942799999994,1009980,2,1045649.5,35669.5,1.0,85.22094,134.01747,"(120, 135]",266.1555963592721,0.43690702,False
3.0,2.0,150,-23.5933326,-46.670525399999995,2086120,3,1875158.1,-210961.875,-1.0,126.77339,121.444534,"(120, 135]",-1737.1047302615948,0.18493155,False
1.0,1.0,50,-23.6204002,-46.631584000000004,441276,1,431556.16,-9719.84375,-1.0,87.407616,85.860176,"(75, 90]",-113.20549517876748,0.6501313,True
5.0,4.0,370,-23.5666482,-46.6607077,4392260,1,4236529.0,-155731.0,-1.0,117.45613,132.17743,"(120, 135]",-1178.1966175577613,0.07340029,False
3.0,4.0,285,-23.620403699999997,-46.7375965,1303930,2,2000889.1,696959.125,1.0,73.58513,93.6976,"(90, 105]",7438.388125133742,0.4503812,False
4.0,3.0,200,-23.6218526,-46.6214827,1549300,3,1455656.0,-93644.0,-1.0,95.16253,95.16253,"(90, 105]",-984.0427844048609,0.41393346,False
3.0,4.0,250,-23.5996291,-46.683862299999994,2413780,1,3211287.5,797507.5,1.0,92.246,134.52829,"(120, 135]",5928.176900306541,0.23630638,False
2.0,1.0,62,-23.5228577,-46.697241600000005,564357,3,537178.25,-27178.75,-1.0,105.86301,94.588295,"(90, 105]",-287.337349773675,0.6734048,True
4.0,4.0,205,-23.563104199999998,-46.6644959,3221540,2,3116050.5,-105489.5,-1.0,155.48907,143.73645,"(135, 150]",-733.9091779201334,0.3339921,False
3.0,2.0,260,-23.6002627,-46.670341799999996,3260330,3,3072381.2,-187948.75,-1.0,155.64095,141.82683,"(135, 150]",-1325.198854451695,0.22683503,False
3.0,2.0,300,-23.538034699999997,-46.654736799999995,2647120,2,2451478.0,-195642.0,-1.0,157.89604,148.85893,"(135, 150]",-1314.2778650949776,0.25269955,False
3.0,2.0,109,-23.5313406,-46.6842496,1057580,3,1102300.6,44720.625,1.0,101.7138,113.27921,"(105, 120]",394.7822714753828,0.5426544,True
2.0,1.0,60,-23.592480399999996,-46.67354,855855,2,689484.56,-166370.4375,-1.0,143.84476,122.29924,"(120, 135]",-1360.355447402827,0.2747945,False
4.0,2.0,250,-23.5628918,-46.6648037,2898000,1,3493499.5,595499.5,1.0,118.93727,155.52885,"(150, 165]",3828.8682985015116,0.2003626,False
2.0,1.0,58,-23.5281581,-46.6861664,618986,2,542633.5,-76352.5,-1.0,106.65862,96.45896,"(90, 105]",-791.5542405091675,0.66840506,True
3.0,2.0,300,-23.5611545,-46.661642799999996,4201650,2,3810712.0,-390938.0,-1.0,179.11465,175.0509,"(165, 180]",-2233.2818202294675,0.069361836,False
2.0,1.0,72,-23.6036435,-46.670311700000006,674183,2,793524.3,119341.3125,1.0,64.37621,116.33159,"(105, 120]",1025.871938889076,0.38244283,False
2.0,2.0,77,-23.6068027,-46.6547396,865310,1,929441.9,64131.875,1.0,142.27899,130.3112,"(120, 135]",492.14398702587505,0.5384118,True
3.0,2.0,79,-23.5368797,-46.5750799,556288,2,577357.0,21069.0,1.0,98.66396,86.13355,"(75, 90]",244.60851057384446,0.58440924,True
2.0,1.0,79,-23.5411153,-46.69914910000001,961484,1,737742.2,-223741.8125,-1.0,137.84366,113.227646,"(105, 120]",-1976.035187986988,0.63315606,True
1.0,1.0,52,-23.6119326,-46.6815287,653493,1,639475.94,-14017.0625,-1.0,107.9236,111.79027,"(105, 120]",-125.38714467505845,0.32752508,False
1.0,1.0,44,-23.585959,-46.6337037,584207,1,463193.1,-121013.90625,-1.0,149.37291,98.921555,"(90, 105]",-1223.3320309372793,0.6885178,True
3.0,1.0,70,-23.553691,-46.738510999999995,489145,3,585760.3,96615.3125,1.0,64.21414,110.68767,"(105, 120]",872.8642890355936,0.26362842,False
3.0,1.0,115,-23.605309600000002,-46.6721229,1112720,1,1197136.8,84416.75,1.0,78.34901,105.57004,"(105, 120]",799.6279221430576,0.3905413,False
4.0,3.0,220,-23.607129999999998,-46.6563096,2004240,1,2527168.8,522928.75,1.0,114.57083,185.25388,"(180, 195]",2822.7682035398334,0.2456309,False
2.0,1.0,100,-23.568139300000002,-46.661960799999996,1467010,2,1171819.8,-295190.25,-1.0,164.6593,127.64819,"(120, 135]",-2312.529791698145,0.36897442,False
3.0,1.0,110,-23.565700399999997,-46.661914,1382140,3,1246037.6,-136102.375,-1.0,150.45805,105.64877,"(105, 120]",-1288.25324597858,0.279131,False
3.0,1.0,110,-23.544529999999998,-46.686482899999994,1063140,2,1048847.1,-14292.875,-1.0,87.84837,92.40835,"(90, 105]",-154.67082029304962,0.64040667,True
2.0,2.0,158,-23.611454199999997,-46.7091051,996949,1,1392896.5,395947.5,1.0,65.03966,120.170586,"(120, 135]",3294.878675314499,0.5442294,True
4.0,5.0,224,-23.6241136,-46.6744699,2383030,3,2601932.8,218902.75,1.0,134.23824,171.9773,"(165, 180]",1272.8584322682948,0.19727832,False
3.0,1.0,130,-23.562538699999998,-46.6776686,1339610,2,1378092.2,38482.25,1.0,130.72511,126.91097,"(120, 135]",303.2224023902167,0.5617203,True
3.0,2.0,84,-23.6375076,-46.6691061,644461,1,766141.9,121680.875,1.0,73.5412,83.48337,"(75, 90]",1457.5463117002848,0.50026035,True
2.0,2.0,133,-23.563644,-46.69684829999999,1212680,3,1695919.6,483239.625,1.0,111.358284,151.026,"(150, 165]",3199.71145283118,0.19363733,False
3.0,2.0,74,-23.602483,-46.620819,760937,1,669253.8,-91683.1875,-1.0,157.30376,111.957,"(105, 120]",-818.914287630155,0.597495,True
3.0,2.0,250,-23.5412888,-46.656172,2374780,2,2463789.0,89009.0,1.0,116.351685,147.88757,"(135, 150]",601.8693663613965,0.3081575,False
3.0,2.0,126,-23.623109799999998,-46.7316394,809186,1,909403.2,100217.1875,1.0,67.43007,101.87816,"(90, 105]",983.6964949832155,0.5129504,True
4.0,3.0,129,-23.628096499999998,-46.694534999999995,1473330,1,1313143.8,-160186.25,-1.0,117.903305,117.04579,"(105, 120]",-1368.5776120159885,0.38335612,False
3.0,1.0,193,-23.602902800000003,-46.637204100000005,1100710,1,1691071.4,590361.375,1.0,50.623596,151.05103,"(150, 165]",3908.3572817417025,0.39963374,False
4.0,3.0,185,-23.574181399999997,-46.635461799999995,2100340,2,1813606.9,-286733.125,-1.0,111.14697,125.0239,"(120, 135]",-2293.4264437836687,0.49921957,False
3.0,2.0,178,-23.5683299,-46.6536936,2227740,1,1994646.5,-233093.5,-1.0,114.94737,131.8458,"(120, 135]",-1767.925177816566,0.5026303,True
3.0,2.0,224,-23.5826108,-46.677712799999995,2501230,1,2969453.8,468223.75,1.0,105.60307,164.94464,"(150, 165]",2838.672095314886,0.275448,False
3.0,3.0,169,-23.5577638,-46.6753561,2531690,1,2188736.5,-342953.5,-1.0,129.15356,129.27951,"(120, 135]",-2652.8063006951224,0.36281514,False
1.0,2.0,297,-23.5442725,-46.686387599999996,3163650,3,3403236.2,239586.25,1.0,165.1736,142.94865,"(135, 150]",1676.030119926992,0.16955109,False
4.0,3.0,320,-23.6076324,-46.654019399999996,2708330,1,3198146.8,489816.75,1.0,107.150665,140.05447,"(135, 150]",3497.330263296948,0.18438125,False
2.0,1.0,70,-23.612211600000002,-46.681637200000004,737587,2,704150.0,-33437.0,-1.0,118.421776,114.271675,"(105, 120]",-292.60969499093227,0.64519405,True
3.0,2.0,130,-23.6237343,-46.7369609,586047,1,885699.3,299652.3125,1.0,54.72036,89.52669,"(75, 90]",3347.072481503594,0.37106416,False
3.0,2.0,85,-23.598283300000002,-46.6038427,907739,2,694570.5,-213168.5,-1.0,161.50522,88.3907,"(75, 90]",-2411.662051318082,0.48357117,False
2.0,1.0,68,-23.5565757,-46.5705581,478831,2,474588.22,-4242.78125,-1.0,87.977585,67.06912,"(60, 75]",-63.259829614405106,0.71231484,True
4.0,2.0,202,-23.606105,-46.616972,1732280,2,1610776.5,-121503.5,-1.0,111.98441,102.79619,"(90, 105]",-1181.9844874111066,0.45792705,False
3.0,2.0,316,-23.5788356,-46.672622499999996,3641780,3,3771019.5,129239.5,1.0,149.0565,173.89764,"(165, 180]",743.1929323209573,0.12176189,False
3.0,1.0,120,-23.5371212,-46.6574781,1120170,1,1074897.8,-45272.25,-1.0,108.85263,83.80542,"(75, 90]",-540.2067078979337,0.6804689,True
4.0,3.0,280,-23.619845899999998,-46.736954499999996,1694930,2,1837470.1,142540.125,1.0,103.88699,103.45149,"(90, 105]",1377.8450345932185,0.5828737,True
3.0,4.0,160,-23.6117798,-46.7368069,1155260,2,1293691.4,138431.375,1.0,67.94549,74.999886,"(60, 75]",1845.7544830644986,0.5291214,True
3.0,1.0,67,-23.6171711,-46.6412951,478372,2,543271.25,64899.25,1.0,73.9819,91.9262,"(90, 105]",705.9929529134943,0.7423367,True
4.0,3.0,259,-23.5521935,-46.7195148,3305820,1,2787100.2,-518719.75,-1.0,137.48459,176.40042,"(165, 180]",-2940.5811314970583,0.09592721,False
2.0,1.0,108,-23.574753100000002,-46.6506828,925565,2,1093011.8,167446.75,1.0,85.426765,103.30417,"(90, 105]",1620.90990233292,0.5182603,True
2.0,1.0,150,-23.6212905,-46.731023799999996,955678,1,1014131.25,58453.25,1.0,81.442505,83.73358,"(75, 90]",698.0861074239863,0.7032937,True
3.0,4.0,240,-23.597516199999998,-46.66507,3751000,2,3827963.5,76963.5,1.0,157.43353,167.90268,"(165, 180]",458.38160686389176,0.118961945,False
1.0,1.0,28,-23.528191399999997,-46.6802591,372505,3,344876.6,-27628.40625,-1.0,88.77964,79.11758,"(75, 90]",-349.20693273998637,0.6110107,True
3.0,1.0,148,-23.5763866,-46.64427,1410750,1,1343739.0,-67011.0,-1.0,86.82203,108.37043,"(105, 120]",-618.3513344417747,0.545186,True
2.0,1.0,104,-23.610149300000003,-46.7257726,684571,2,774328.6,89757.625,1.0,63.74467,98.87132,"(90, 105]",907.8226386656894,0.64390403,True
