rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold,value_log1p,value_log1p_zscore,time_on_market_agg
3.0,2.0,121,-23.563543,-46.6432894,1351890,3,93.0,1,14.1170149110332,0.18781489766017329,"(90, 105]"
3.0,2.0,82,-23.50414,-46.661978399999995,607703,2,13.0,1,13.317443200296946,-1.0282763087831928,"(0, 15]"
4.0,3.0,280,-23.591245899999997,-46.6668811,4200700,3,193.08323295852452,0,15.250761974088451,1.9121628394388102,"(180, 195]"
3.0,2.0,220,-23.5611782,-46.662377,2922750,1,223.6510368042833,0,14.888035854012536,1.3604824347313142,"(210, 225]"
4.0,3.0,248,-23.610458800000004,-46.7081234,1435610,3,26.0,1,14.177101100527711,0.2792016809740558,"(15, 30]"
4.0,3.0,258,-23.6256943,-46.7183279,3074910,1,319.5424685760473,0,14.938786515714465,1.4376705500537892,"(315, 330]"
4.0,6.0,420,-23.6341127,-46.7333716,2413060,2,129.84544971368393,0,14.696406624022412,1.069028124430718,"(120, 135]"
4.0,3.0,220,-23.551485600000003,-46.6998414,2655830,1,265.229618257582,0,14.792268158035945,1.2148266400418877,"(255, 270]"
4.0,2.0,170,-23.537910500000002,-46.666278000000005,1819910,1,189.44198926796645,0,14.41429815675838,0.6399613857049266,"(180, 195]"
3.0,1.0,116,-23.5799421,-46.67697929999999,1436950,3,289.1016166338472,0,14.178034065662803,0.28062065400858127,"(285, 300]"
3.0,1.0,148,-23.559497699999998,-46.682508500000004,1452160,2,11.0,1,14.188563349762674,0.2966349396968608,"(0, 15]"
4.0,3.0,210,-23.6117601,-46.732601,1264890,2,171.0,1,14.050496510423349,0.08664518272137103,"(165, 180]"
2.0,1.0,70,-23.5215973,-46.7033867,324642,3,90.0,1,12.690481396022365,-1.9818402314638977,"(75, 90]"
4.0,2.0,190,-23.554976899999996,-46.6850489,1250120,1,86.0,1,14.038750904593666,0.06878095894752774,"(75, 90]"
3.0,3.0,140,-23.5991578,-46.612162899999994,1380990,3,22.29285771733227,0,14.138311915353539,0.22020611326946712,"(15, 30]"
3.0,2.0,143,-23.6334055,-46.737542600000005,807953,2,161.0,1,13.60226040518955,-0.5950897744637889,"(150, 165]"
3.0,4.0,237,-23.541107500000003,-46.721911,3284630,2,150.45418073582354,0,15.004764874824376,1.5380189006166718,"(150, 165]"
3.0,1.0,96,-23.580576699999998,-46.676736600000005,1100740,1,10.0,1,13.911494147341104,-0.1247674387475807,"(0, 15]"
2.0,1.0,80,-23.5639504,-46.681975,998047,2,157.48322240700594,0,13.813556650329401,-0.2737233451381856,"(150, 165]"
3.0,4.0,280,-23.6103472,-46.680032000000004,2729720,1,129.7629588614148,0,14.819709964136393,1.2565636582975108,"(120, 135]"
4.0,3.0,420,-23.5459735,-46.66096829999999,4468250,1,67.0,1,15.312507614853864,2.0060735290777507,"(60, 75]"
3.0,2.0,75,-23.535736,-46.6774852,831246,2,163.08509992407176,0,13.630682261923132,-0.5518621695092872,"(150, 165]"
3.0,3.0,152,-23.5998882,-46.6684918,1634090,3,8.0,1,14.306597244405836,0.4761560250609724,"(0, 15]"
2.0,1.0,55,-23.6026026,-46.645945899999994,482698,1,37.0,1,13.087148549966306,-1.3785379493559429,"(30, 45]"
4.0,2.0,250,-23.5683678,-46.6631436,3794230,3,76.32093479715854,0,15.1489923132325,1.7573784867812026,"(75, 90]"
3.0,1.0,150,-23.5498082,-46.6505622,1217050,2,138.26901409954198,0,14.011941277418652,0.028005439481564195,"(135, 150]"
2.0,1.0,63,-23.599521499999998,-46.630846500000004,751645,2,305.72241341475063,0,13.530020747416064,-0.7049611110746381,"(300, 315]"
2.0,2.0,58,-23.6011079,-46.716117499999996,712073,2,217.61606822323517,0,13.475937117577766,-0.7872184318074205,"(210, 225]"
2.0,1.0,67,-23.6081114,-46.6877831,644425,1,56.026077408287954,0,13.376115277081194,-0.9390402894455482,"(45, 60]"
2.0,1.0,117,-23.573400699999997,-46.6501571,990219,1,105.0,1,13.805682419645294,-0.2856994850689395,"(90, 105]"
1.0,1.0,49,-23.601376899999998,-46.6618427,522567,2,32.0,1,13.166510397893838,-1.2578342725051224,"(30, 45]"
1.0,1.0,38,-23.5388858,-46.658921899999996,409231,1,96.0,1,12.922037511370565,-1.6296599931037419,"(90, 105]"
4.0,4.0,220,-23.572619500000002,-46.6267278,2408040,2,98.66974446656671,0,14.69432411184397,1.0658607728179628,"(90, 105]"
3.0,3.0,140,-23.570191199999996,-46.6283996,1459260,3,94.14673127691744,0,14.193440701156522,0.3040530412394116,"(90, 105]"
2.0,1.0,52,-23.573762,-46.639759999999995,415546,2,12.028985991797109,0,12.93735100360726,-1.6063692700842451,"(0, 15]"
2.0,1.0,80,-23.5614645,-46.690324100000005,773956,2,92.0,1,13.559271595473042,-0.6604726697935579,"(90, 105]"
3.0,4.0,260,-23.6013469,-46.64618970000001,1989470,2,4.0,1,14.503379332216117,0.7754474624122188,"(0, 15]"
3.0,2.0,115,-23.589961199999998,-46.628627,845413,2,204.0,1,13.647581727185893,-0.5261592953034026,"(195, 210]"
3.0,2.0,78,-23.492496799999998,-46.6374062,660058,3,118.0,1,13.400084503946601,-0.9025848150648605,"(105, 120]"
2.0,1.0,75,-23.590253,-46.641335299999994,644641,1,6.0,1,13.376450402927187,-0.9385305870775285,"(0, 15]"
4.0,3.0,280,-23.5642681,-46.669687700000004,4122530,2,93.24423209342504,0,15.231977853096533,1.883593539084241,"(90, 105]"
2.0,2.0,105,-23.6401033,-46.718782399999995,1043790,3,160.09226616894492,0,13.858369835812832,-0.2055657051574834,"(150, 165]"
3.0,4.0,269,-23.5956199,-46.6311484,2355650,3,1.4110512696939017,0,14.672327680353078,1.0324057786629333,"(0, 15]"
3.0,2.0,88,-23.6124413,-46.683743799999995,987598,3,286.97844706349593,0,13.803032023896959,-0.2897305468484723,"(285, 300]"
3.0,2.0,147,-23.5709907,-46.634440500000004,1398440,1,1.0,1,14.150868602675576,0.23930393380182172,"(0, 15]"
2.0,2.0,80,-23.576573800000002,-46.638710499999995,775328,1,111.0,1,13.561042734383037,-0.6577788945825133,"(105, 120]"
2.0,1.0,75,-23.5814064,-46.6491453,674313,1,64.0,1,13.421451156779126,-0.8700876690654916,"(60, 75]"
3.0,1.0,126,-23.5757549,-46.6456345,1450470,3,32.714523317488386,0,14.187398889237905,0.294863878783364,"(30, 45]"
2.0,1.0,70,-23.628113,-46.6456755,440079,1,3.0,1,12.99471180754934,-1.5191276026617526,"(0, 15]"
2.0,1.0,70,-23.583464399999997,-46.6450119,629359,2,217.7100178056437,0,13.352458709003123,-0.9750202322425242,"(210, 225]"
4.0,4.0,158,-23.5920825,-46.7181732,1799220,1,33.0,1,14.402864351413285,0.6225713880978946,"(30, 45]"
3.0,2.0,109,-23.6274372,-46.6343597,902903,1,109.0,1,13.713371514455211,-0.4260977489809001,"(105, 120]"
3.0,2.0,127,-23.6070487,-46.6338085,1095540,3,100.0,1,13.906758863150282,-0.13196946626699677,"(90, 105]"
3.0,3.0,180,-23.5346387,-46.7185019,1956700,2,136.63252552441912,0,14.486770449830606,0.7501865439146489,"(135, 150]"
4.0,4.0,176,-23.5591733,-46.6758635,2315150,1,106.90697436301413,0,14.654985470157156,1.0060295211786185,"(105, 120]"
1.0,1.0,38,-23.5408975,-46.6785859,301331,1,6.0,1,12.615967925917653,-2.0951698734949815,"(0, 15]"
2.0,1.0,140,-23.534174,-46.658638,1343840,3,351.9654292193818,0,14.111042489495384,0.17873127299488437,"(345, 360]"
3.0,3.0,375,-23.611849,-46.706675,2439990,2,217.96805997858544,0,14.707504908737992,1.085907819232318,"(210, 225]"
1.0,2.0,41,-23.5890543,-46.647715399999996,630960,3,274.0,1,13.354999332957139,-0.9711561254865304,"(270, 285]"
3.0,2.0,97,-23.599875100000002,-46.6476606,889393,1,169.12556278981086,0,13.698295610914997,-0.44902711663894485,"(165, 180]"
4.0,1.0,162,-23.5713184,-46.634952899999995,1123800,2,184.70716926337212,0,13.932227247497888,-0.09323388091352727,"(180, 195]"
3.0,4.0,182,-23.534378399999998,-46.6713461,2071050,1,9.0,1,14.543566765859156,0.8365696657200682,"(0, 15]"
3.0,1.0,65,-23.5468766,-46.6944203,599108,3,158.0,1,13.30319883049298,-1.049940973287119,"(150, 165]"
2.0,2.0,76,-23.6106193,-46.6877893,986028,1,197.0,1,13.801441044916961,-0.29215031173163697,"(195, 210]"
3.0,2.0,106,-23.6373937,-46.6319097,1047900,2,95.47943627654988,0,13.862299673752108,-0.19958870359961056,"(90, 105]"
3.0,3.0,136,-23.53875,-46.682821000000004,1446010,3,28.0,1,14.184319288864167,0.29018002756204725,"(15, 30]"
3.0,1.0,127,-23.5441122,-46.6593407,1252840,1,106.0,1,14.040924330375379,0.0720865836282267,"(105, 120]"
3.0,1.0,180,-23.580760100000003,-46.6767749,2018980,2,3.753838931939884,0,14.518103486651388,0.797841844918022,"(0, 15]"
3.0,1.0,65,-23.614286899999996,-46.6344224,500963,3,160.0,1,13.12428952119779,-1.3220491968064272,"(150, 165]"
3.0,3.0,266,-23.5948941,-46.668441200000004,3851820,1,191.76394370707118,0,15.164056581453856,1.780290157954045,"(180, 195]"
3.0,1.0,250,-23.5612434,-46.672923600000004,2497650,3,113.20596822564352,0,14.730861248137646,1.1214311357494477,"(105, 120]"
3.0,2.0,140,-23.5679485,-46.6564185,1737110,2,42.0,1,14.367733946463034,0.569140562613265,"(30, 45]"
2.0,3.0,264,-23.5525983,-46.6973418,3658830,2,10.926794918608453,0,15.11265425545175,1.7021109079849122,"(0, 15]"
4.0,3.0,170,-23.6139098,-46.739428499999995,2026100,1,162.3040711906666,0,14.521623814473175,0.8031960109676584,"(150, 165]"
3.0,2.0,157,-23.5341632,-46.6709859,1201340,2,1.0,1,13.998948990819894,0.00824510370155938,"(0, 15]"
2.0,2.0,90,-23.5207191,-46.7056165,791860,1,116.0,1,13.582141150343244,-0.6256897176211794,"(105, 120]"
3.0,3.0,165,-23.548845,-46.660641600000005,1849050,3,26.0,1,14.430183092465887,0.6641212332450934,"(15, 30]"
3.0,1.0,76,-23.6052022,-46.672030799999995,741349,1,4.0,1,13.516228127446173,-0.7259386964919046,"(0, 15]"
3.0,2.0,115,-23.5401251,-46.66949879999999,915541,3,2.0,1,13.727271518614584,-0.4049568399157526,"(0, 15]"
4.0,2.0,160,-23.621260600000003,-46.687796500000005,2225220,1,349.7089179711202,0,14.61536679449269,0.9457723579504149,"(345, 360]"
3.0,4.0,259,-23.5906035,-46.716179,3652920,3,207.64663608350392,0,15.1110376794828,1.6996522119180182,"(195, 210]"
2.0,1.0,120,-23.5410883,-46.6549216,773244,3,142.0,1,13.558351224312378,-0.661872488296537,"(135, 150]"
3.0,1.0,133,-23.6200331,-46.732217999999996,1144550,1,19.995169983121475,0,13.950522978325592,-0.06540738695898424,"(15, 30]"
4.0,4.0,205,-23.6232341,-46.7195204,2443240,1,68.85477149012499,0,14.708835994576166,1.0879323052929049,"(60, 75]"
2.0,2.0,60,-23.530817199999998,-46.6932438,624063,2,94.0,1,13.344008206194792,-0.9878728407293531,"(90, 105]"
4.0,3.0,181,-23.625092600000002,-46.7199775,2157200,1,101.64840394084194,0,14.584322106008981,0.8985556140800642,"(90, 105]"
2.0,1.0,92,-23.563280600000002,-46.681174,810303,2,25.0,1,13.605164764879925,-0.5906724517491563,"(15, 30]"
4.0,4.0,300,-23.6168235,-46.62442720000001,2159730,1,121.04092108715435,0,14.58549423486793,0.9003383379796799,"(120, 135]"
3.0,2.0,109,-23.5693335,-46.6537776,1923830,2,52.77156320657057,0,14.469829068511983,0.7244199183950797,"(45, 60]"
4.0,2.0,240,-23.5672056,-46.6654022,3520830,3,75.0,1,15.074207599257344,1.643636302283672,"(60, 75]"
3.0,2.0,190,-23.555988199999998,-46.6590218,1754120,2,120.0,1,14.377478434711636,0.5839612301172513,"(105, 120]"
2.0,1.0,74,-23.5537265,-46.6597755,905483,3,166.53260791511116,0,13.7162248863538,-0.4217579750394349,"(165, 180]"
2.0,3.0,200,-23.5820859,-46.6685656,2292310,1,82.0,1,14.645071036966074,0.9909503796098875,"(75, 90]"
3.0,2.0,104,-23.6441832,-46.6662549,753411,2,62.0,1,13.532367501907233,-0.7013918658623924,"(60, 75]"
3.0,6.0,306,-23.540877899999998,-46.6627006,3131540,2,28.43135792576515,0,14.95703577362894,1.4654263620415273,"(15, 30]"
2.0,2.0,112,-23.6281922,-46.637266,1153020,2,59.924981082248685,0,13.957896012441797,-0.05419353104946633,"(45, 60]"
3.0,3.0,150,-23.5333621,-46.672483500000006,1446910,3,119.65458846765385,0,14.184941497156707,0.2911263617344229,"(105, 120]"
3.0,2.0,153,-23.5627788,-46.5999756,1133150,1,250.0,1,13.940512805622385,-0.08063214145679017,"(240, 255]"
4.0,4.0,290,-23.5648935,-46.682255700000006,3274730,3,242.47883628886348,0,15.001746286273448,1.5334278440005318,"(240, 255]"
2.0,1.0,87,-23.5445215,-46.6506674,733637,3,41.0,1,13.505770997928545,-0.7418432402373509,"(30, 45]"
3.0,3.0,200,-23.622372,-46.6734232,2154950,2,92.99626974532049,0,14.583278543442452,0.8969684302871791,"(90, 105]"
3.0,1.0,95,-23.54659,-46.689283,635328,2,59.0,1,13.361898253938284,-0.9606633616400044,"(45, 60]"
3.0,2.0,110,-23.600960600000004,-46.672472799999994,1185250,1,35.13231923681784,0,13.985465124467868,-0.012262889614583345,"(30, 45]"
2.0,1.0,60,-23.607423899999997,-46.6903675,490833,1,242.0,1,13.103861264073142,-1.3531191102596842,"(240, 255]"
3.0,1.0,61,-23.6350191,-46.6653232,584894,2,154.3627849639859,0,13.279187622924756,-1.086460297304868,"(150, 165]"
1.0,1.0,50,-23.5455719,-46.6502271,560319,3,254.0,1,13.236263328079625,-1.1517450701439167,"(240, 255]"
2.0,1.0,80,-23.6079195,-46.6701195,762645,3,116.44135062682678,0,13.544549244544463,-0.6828643092950766,"(105, 120]"
4.0,4.0,318,-23.5949488,-46.6662998,4324940,2,18.0,1,15.279909056636573,1.9564934608256157,"(15, 30]"
2.0,1.0,102,-23.5633849,-46.6955571,959663,2,47.0,1,13.774338502179724,-0.3333713347524001,"(45, 60]"
3.0,3.0,254,-23.5618007,-46.679548,2308490,2,25.0,1,14.652104622286103,1.0016479582543096,"(15, 30]"
4.0,1.0,140,-23.568213399999998,-46.6505404,1617690,2,185.99229376680097,0,14.296510381848023,0.4608146307964554,"(180, 195]"
2.0,2.0,140,-23.5866186,-46.6409661,1911140,3,16.176822554868554,0,14.46321100386005,0.7143543168751375,"(15, 30]"
1.0,1.0,45,-23.553320000000003,-46.648877,542087,1,43.669576573971206,0,13.203183628866178,-1.202056919331555,"(30, 45]"
3.0,2.0,129,-23.6237252,-46.676320399999994,1795170,1,72.86726977172681,0,14.400610839991085,0.6191439589037903,"(60, 75]"
3.0,1.0,169,-23.5391986,-46.6550891,1893880,2,347.55847983857643,0,14.454138720764833,0.7005560251818279,"(345, 360]"
1.0,1.0,49,-23.5976473,-46.6680013,701206,2,229.84084773773202,0,13.460558414865869,-0.8106083352811496,"(225, 240]"
3.0,1.0,85,-23.6025714,-46.644346899999995,745988,2,47.121653584715176,0,13.522466133768873,-0.7164511364232914,"(45, 60]"
3.0,2.0,165,-23.554942800000003,-46.682922999999995,1771750,1,34.0,1,14.387478881086059,0.5991711915667958,"(30, 45]"
3.0,2.0,179,-23.6074418,-46.664583,3139120,3,218.1038084001277,0,14.959453382389222,1.4691033715136268,"(210, 225]"
3.0,2.0,75,-23.6212905,-46.731023799999996,477839,2,181.0,1,13.077031227406188,-1.3939256710986014,"(180, 195]"
3.0,2.0,130,-23.536764399999996,-46.659542,1456830,2,313.32900141645285,0,14.191774086685879,0.3015182402014729,"(300, 315]"
1.0,1.0,48,-23.533825,-46.658206,499260,2,68.89159064354631,0,13.120884284084912,-1.3272283181450397,"(60, 75]"
1.0,1.0,58,-23.555450600000004,-46.646784100000005,721764,2,184.95874661549027,0,13.489454880128758,-0.7666588848045468,"(180, 195]"
3.0,1.0,71,-23.5703645,-46.72487279999999,410986,2,1.0,1,12.926316862807811,-1.623151406591441,"(0, 15]"
4.0,3.0,181,-23.581031600000003,-46.6714473,2317940,3,327.88792107148015,0,14.656189849581198,1.0078612958739115,"(315, 330]"
2.0,1.0,57,-23.6223856,-46.6384969,419423,2,55.80848696264595,0,12.946637620419272,-1.5922449921851454,"(45, 60]"
4.0,2.0,141,-23.5520013,-46.593574200000006,924920,1,19.0,1,13.737463607441908,-0.38945540404480916,"(15, 30]"
3.0,2.0,122,-23.5803526,-46.673012,2028650,1,213.51772892901855,0,14.522881598098994,0.805109009622349,"(210, 225]"
2.0,1.0,60,-23.6103067,-46.635454700000004,507830,3,14.0,1,13.13790399404594,-1.3013425603800928,"(0, 15]"
3.0,2.0,110,-23.6130782,-46.658975399999996,1198630,1,69.12068010701617,0,13.996690630179193,0.004810299194024872,"(60, 75]"
1.0,1.0,43,-23.608931899999998,-46.660416399999995,485537,1,1.0,1,13.093012833475516,-1.3696187948737588,"(0, 15]"
4.0,3.0,185,-23.6158722,-46.685362299999994,2604210,2,32.24439489637484,0,14.772640308213777,1.1849740886701658,"(30, 45]"
3.0,1.0,100,-23.6088074,-46.658644,1125700,2,13.470019885511872,0,13.933916510678648,-0.09066463281244228,"(0, 15]"
1.0,1.0,66,-23.620341500000002,-46.6702645,936695,1,21.506419380270113,0,13.750114068877439,-0.37021495981369235,"(15, 30]"
4.0,4.0,445,-23.6098958,-46.6820614,4965330,1,289.5705303597099,0,15.417990519905953,2.166505459749519,"(285, 300]"
2.0,2.0,98,-23.5831603,-46.690814700000004,2315680,1,245.36537592457512,0,14.655214370709935,1.0063776624968352,"(240, 255]"
4.0,4.0,200,-23.62661,-46.6715494,2056300,1,218.0,1,14.536419295619854,0.8256988762841506,"(210, 225]"
2.0,1.0,60,-23.5261457,-46.6841,738671,3,156.78992133624598,0,13.512609258371743,-0.7314427367169287,"(150, 165]"
4.0,3.0,225,-23.6212347,-46.733548799999994,1424370,3,188.0,1,14.16924087072891,0.2672468353853536,"(180, 195]"
2.0,2.0,150,-23.588123,-46.629682,1639940,2,221.2690011202337,0,14.310170823543487,0.4815911825415005,"(210, 225]"
1.0,1.0,142,-23.6003462,-46.6806385,1936560,3,72.15677222154324,0,14.476424277569924,0.7344507581963441,"(60, 75]"
2.0,1.0,55,-23.6020409,-46.608593799999994,576344,3,76.04943448826394,0,13.264461718707413,-1.1088573411036642,"(75, 90]"
1.0,1.0,53,-23.6385846,-46.6695042,512762,2,48.0,1,13.147569029099337,-1.2866427354856131,"(45, 60]"
2.0,1.0,58,-23.5952248,-46.6298908,641512,3,213.11595208405498,0,13.371584727836392,-0.9459309298008561,"(210, 225]"
3.0,3.0,120,-23.5917375,-46.6262612,1400570,2,55.77170288224942,0,14.152390568577228,0.24161873474419343,"(45, 60]"
3.0,2.0,108,-23.5201706,-46.6615422,1265440,1,210.50625577067825,0,14.0509312359919,0.08730636912158085,"(210, 225]"
3.0,1.0,70,-23.5342895,-46.683607099999996,931262,2,219.1489788254377,0,13.744297008310014,-0.3790622915894507,"(210, 225]"
3.0,4.0,345,-23.563761399999997,-46.6807407,3615950,2,95.71526156325956,0,15.100865449517434,1.6841809799513303,"(90, 105]"
4.0,3.0,167,-23.574823000000002,-46.636471,1658870,1,1.0,1,14.321647808463943,0.4990468531847231,"(0, 15]"
4.0,3.0,200,-23.630026899999997,-46.733313200000005,1823450,1,123.31065874532983,0,14.416241417468678,0.6429169458252875,"(120, 135]"
2.0,1.0,81,-23.572139,-46.6371124,576746,2,349.63340729261415,0,13.265158974462004,-1.1077968651258185,"(345, 360]"
2.0,2.0,150,-23.536231,-46.6849735,1536810,3,23.276316330170822,0,14.245220048141217,0.3828057130735432,"(15, 30]"
4.0,1.0,162,-23.5713184,-46.634952899999995,1123800,1,58.0,1,13.932227247497888,-0.09323388091352727,"(45, 60]"
2.0,1.0,70,-23.618543399999997,-46.6368365,505835,2,119.0,1,13.13396778506245,-1.3073292518391206,"(105, 120]"
3.0,2.0,82,-23.5314913,-46.7275482,800644,1,47.5647516960605,0,13.593172931805125,-0.608911169497153,"(45, 60]"
2.0,1.0,200,-23.566688100000004,-46.6671725,2806440,1,293.4441388892812,0,14.847427690517366,1.2987203315038023,"(285, 300]"
3.0,2.0,117,-23.5799492,-46.7184738,927048,2,181.37010203972125,0,13.739761701834947,-0.38596016735068206,"(180, 195]"
3.0,3.0,215,-23.553367,-46.6933761,2037590,2,29.36633215352638,0,14.527278785676499,0.8117968164497835,"(15, 30]"
3.0,2.0,88,-23.530903600000002,-46.6934693,803646,3,273.0,1,13.596915397021988,-0.6032191484069411,"(270, 285]"
2.0,1.0,63,-23.5619247,-46.6857172,780621,2,20.0,1,13.567846316780136,-0.6474311338822172,"(15, 30]"
3.0,2.0,204,-23.568452100000002,-46.657350799999996,2417640,1,34.72093799705607,0,14.698302829324382,1.0719121166510195,"(30, 45]"
4.0,3.0,303,-23.546665,-46.716165999999994,3275030,1,260.6403330372187,0,15.001837892655546,1.5335671707353664,"(255, 270]"
4.0,1.0,215,-23.538683,-46.659035100000004,1877100,1,3.0,1,14.44523912339109,0.6870203760814745,"(0, 15]"
2.0,2.0,62,-23.5299345,-46.7265799,627836,2,180.0880575061129,0,13.350035857620203,-0.9787052153675224,"(180, 195]"
4.0,2.0,121,-23.6392779,-46.715756899999995,1176520,2,43.91663725195514,0,13.978072336544013,-0.023506789648293662,"(30, 45]"
3.0,1.0,60,-23.6082359,-46.6297044,431622,3,31.0,1,12.975307801029661,-1.5486397044301141,"(30, 45]"
1.0,1.0,42,-23.5014772,-46.6350409,269627,1,6.348414887684668,0,12.504798510194231,-2.2642505789169056,"(0, 15]"
4.0,2.0,128,-23.643434399999997,-46.6982906,1192780,2,217.0,1,13.991798113399025,-0.002630867813073553,"(210, 225]"
3.0,3.0,106,-23.4937986,-46.6262242,877465,2,48.8589019356748,0,13.68479348713275,-0.46956287819656856,"(45, 60]"
3.0,1.0,106,-23.5843807,-46.6467362,923277,2,22.0,1,13.735685659901835,-0.3921595346937165,"(15, 30]"
3.0,3.0,205,-23.5276168,-46.687539799999996,2133610,2,22.443674481256913,0,14.5733264074422,0.8818319454507038,"(15, 30]"
2.0,1.0,135,-23.5634523,-46.6617864,1578800,3,26.121186122578692,0,14.272176256163078,0.4238041714910607,"(15, 30]"
1.0,1.0,65,-23.583371,-46.6745547,922611,1,157.3878328668185,0,13.73496405674141,-0.39325704132902095,"(150, 165]"
3.0,2.0,95,-23.528321,-46.602306,514236,2,25.0,1,13.15043952766237,-1.2822769131162879,"(15, 30]"
2.0,1.0,120,-23.546701100000003,-46.6583527,1344770,2,236.65521029095717,0,14.111734296299112,0.17978346150940316,"(225, 240]"
2.0,1.0,75,-23.5616288,-46.6416807,649029,3,238.24527487358532,0,13.383234219579366,-0.9282128886571545,"(225, 240]"
3.0,1.0,60,-23.5801454,-46.6177239,419117,3,46.0,1,12.94590778216768,-1.5933550238032852,"(45, 60]"
4.0,5.0,415,-23.5704454,-46.628766999999996,4856060,1,18.798979198158406,0,15.395738173421815,2.1326612372504856,"(15, 30]"
2.0,2.0,148,-23.5418079,-46.6594561,1722770,2,3.0,1,14.359444598957959,0.5565330597805389,"(0, 15]"
2.0,1.0,71,-23.5565795,-46.6398898,735422,1,101.64452811338764,0,13.508201122856569,-0.7381471945720942,"(90, 105]"
3.0,1.0,110,-23.5444012,-46.6543537,1172600,2,291.9992003030544,0,13.974734916317619,-0.028582766368114194,"(285, 300]"
3.0,3.0,210,-23.5661517,-46.6672745,2834270,1,57.74433234123105,0,14.857295319219954,1.313728286803542,"(45, 60]"
4.0,3.0,256,-23.618206100000002,-46.7320948,1107570,2,147.0,1,13.91767988719872,-0.1153593722224835,"(135, 150]"
4.0,3.0,115,-23.6217762,-46.6807907,1285420,1,221.6372598677192,0,14.066596849112772,0.1111326427428595,"(210, 225]"
1.0,1.0,100,-23.576668100000003,-46.6404744,779008,1,255.6810492009372,0,13.565777878059574,-0.6505770807752429,"(255, 270]"
2.0,3.0,162,-23.5728202,-46.690583200000006,4304870,1,247.63524566577985,0,15.27525773023821,1.9494191270849446,"(240, 255]"
2.0,1.0,97,-23.564004500000003,-46.642437799999996,927248,1,23.0,1,13.739977416893451,-0.38563208022325934,"(15, 30]"
4.0,4.0,225,-23.5954348,-46.64724520000001,2180300,1,167.42555390217197,0,14.594973498628514,0.9147556180660257,"(165, 180]"
4.0,3.0,411,-23.6118646,-46.6797862,3539450,1,75.80050215517309,0,15.079482188337312,1.651658573846839,"(75, 90]"
2.0,1.0,61,-23.5691038,-46.6351505,564268,2,89.85822972311865,0,13.243286367130139,-1.14106353161878,"(75, 90]"
2.0,1.0,53,-23.5989009,-46.681596,496043,2,6.0,1,13.114419911450014,-1.337060165133766,"(0, 15]"
4.0,3.0,190,-23.599625600000003,-46.7291769,1240090,3,4.0,1,14.030695321985293,0.05652899575113136,"(0, 15]"
4.0,3.0,280,-23.580439600000002,-46.6733096,3420220,1,150.44360648088102,0,15.045215726834055,1.5995417443611255,"(150, 165]"
4.0,4.0,171,-23.529122,-46.704905,1263360,1,61.776870169386655,0,14.049286187886851,0.08480436897842424,"(60, 75]"
4.0,1.0,162,-23.5713184,-46.634952899999995,1123800,3,23.0,1,13.932227247497888,-0.09323388091352727,"(15, 30]"
2.0,2.0,64,-23.622276100000004,-46.6306095,580236,2,64.0,1,13.271191919749558,-1.098621188179478,"(60, 75]"
3.0,1.0,115,-23.5612849,-46.697024600000006,1434690,3,63.60105959700682,0,14.176460052978355,0.278226693643693,"(60, 75]"
4.0,2.0,111,-23.563764499999998,-46.586448700000005,806776,1,100.0,1,13.600802576971162,-0.5973070265914993,"(90, 105]"
3.0,1.0,176,-23.539936899999997,-46.717720299999996,1970920,2,32.0,1,14.494011504154518,0.7611996680290309,"(30, 45]"
1.0,1.0,45,-23.5650107,-46.6839202,430019,1,21.52247508990049,0,12.97158699821602,-1.5542987785592022,"(15, 30]"
2.0,2.0,78,-23.601446,-46.717651000000004,699255,2,116.0,1,13.457772191649488,-0.8148459808945858,"(105, 120]"
2.0,1.0,131,-23.601518399999996,-46.6317045,1841820,2,325.1651790552611,0,14.42626531409386,0.6581625734237877,"(315, 330]"
2.0,2.0,72,-23.5483721,-46.6550722,707063,3,1.0,1,13.468876464119768,-0.7979571791476795,"(0, 15]"
4.0,3.0,181,-23.6087745,-46.6549364,1477300,2,35.0,1,14.20572733222005,0.3227401255778658,"(30, 45]"
3.0,1.0,129,-23.558546600000003,-46.6730971,1548820,2,144.57442046130063,0,14.253004554296826,0.39464538843377245,"(135, 150]"
3.0,1.0,86,-23.5486537,-46.5953517,556300,3,20.0,1,13.229064793652997,-1.1626935245451377,"(15, 30]"
4.0,1.0,270,-23.566114499999998,-46.6481626,1768070,3,206.599838717427,0,14.38539967974444,0.5960088754993101,"(195, 210]"
3.0,1.0,69,-23.6203878,-46.634940500000006,620308,2,102.14620551631548,0,13.33797301996445,-0.9970519259888966,"(90, 105]"
4.0,3.0,176,-23.5675083,-46.6230417,2059770,2,335.0129138245492,0,14.538105369537929,0.8282632737455066,"(330, 345]"
3.0,2.0,129,-23.6087203,-46.707103700000005,854464,2,50.0,1,13.658230821073403,-0.5099627875239238,"(45, 60]"
2.0,1.0,87,-23.6029762,-46.6765054,828157,1,69.0,1,13.626959236419376,-0.5575246241905734,"(60, 75]"
2.0,1.0,80,-23.556231600000004,-46.676174100000004,718985,3,279.35909044186843,0,13.485597165025434,-0.7725261927034173,"(270, 285]"
3.0,2.0,120,-23.5618007,-46.679548,1090630,1,138.0,1,13.902266985790462,-0.13880128945977754,"(135, 150]"
